UCWF,UCWDP,UCFDP,UCFMS,UCFMEP,UCAF,UCFMC,UCMVB,UCAH,UCFS,UCFVB,UCFMV,UCFMT,UCHC,UCHAH,UCHV,MVWF2,MVCV,MVDP,MVWF1,MVWF1.setting,MVSO,MVOT,CPPR,CPHE,CPMEP,CPCF,CPHP,CPMC,CPAH,CPMV,CPMT,CPSP,CPDP,UCSDP,AMBH,AMBT,UCAIH,UCAIT,UCAOH,UCAOT,UCWIT,UCWOT,timestamp,experiment_id,season,T_initial,T_setpoint,frequency_factor
0,6,96.7,1395,117,1347,1.06,1.97,43,1420,1.54,351,48.0,3.071,3,406.9,0,-0.05,0,1,1,0,0,31,0,2,0,1,0.007,2.4,405.8,0,70,98,13.19,62,22.12,59.5,23.19,36.67,30.17,12.27,16.32,1970-01-01 00:00:00.000000822,DS05,winter,18.7,28.0,
-3,7,96.21,1395,111,1344,1.06,1.82,62,1415,1.5,351,53.1,3.058,4,404.7,-3,-0.05,4,1,1,0,0,41,0,4,0,-1,0.008,2.9,403.6,0,66,108,14.16,45,25.24,42.04,26.59,24.22,34.1,15.84,19.16,1970-01-01 00:00:00.000000823,DS04,winter,22.13,27.0,
-2,6,94.75,1395,125,1334,1.05,1.61,43,1420,1.53,351,48.0,3.076,3,406.8,-2,-0.05,2,1,1,0,0,31,0,2,0,1,0.007,2.4,405.8,0,70,98,13.19,62,22.13,59.43,23.19,36.65,30.19,12.27,16.32,1970-01-01 00:00:00.000000823,DS05,winter,18.7,28.0,
-4,7,95.24,1395,111,1337,1.05,1.89,62,1415,1.68,352,53.1,3.058,4,404.7,-4,-0.05,5,1,1,0,0,41,0,4,0,-1,0.008,2.9,403.6,0,66,108,14.65,45,25.24,42.04,26.59,24.22,34.08,15.89,19.16,1970-01-01 00:00:00.000000824,DS04,winter,22.13,27.0,
0,6,96.7,1395,121,1347,1.05,1.6,43,1420,1.62,351,47.9,3.075,3,406.8,0,-0.05,0,1,1,0,0,30,0,2,0,1,0.007,2.4,406.0,0,70,98,13.19,62,22.13,59.43,23.19,36.65,30.15,12.27,16.32,1970-01-01 00:00:00.000000824,DS05,winter,18.7,28.0,
-1,6,95.73,1395,120,1340,1.05,1.92,43,1419,1.44,351,48.0,3.076,3,407.1,-1,-0.05,1,1,1,0,0,31,0,2,0,1,0.007,2.4,406.0,0,70,98,13.19,62,22.12,59.43,23.24,36.6,30.19,12.27,16.32,1970-01-01 00:00:00.000000825,DS05,winter,18.7,28.0,
-4,7,94.26,1395,120,1330,1.06,2.03,62,1420,1.61,352,53.1,3.059,4,404.9,-4,-0.05,6,1,1,0,0,41,0,4,0,-1,0.007,2.9,403.8,0,66,108,14.16,45,25.27,42.04,26.59,24.2,34.13,15.84,19.16,1970-01-01 00:00:00.000000825,DS04,winter,22.13,27.0,
-1,6,95.24,1395,111,1337,1.05,1.78,43,1419,1.47,351,48.1,3.076,3,407.1,-1,-0.05,1,1,1,0,0,31,0,2,0,1,0.007,2.4,406.0,0,70,98,13.19,62,22.12,59.43,23.24,36.62,30.19,12.27,16.32,1970-01-01 00:00:00.000000826,DS05,winter,18.7,28.0,
-4,7,94.75,1395,115,1334,1.06,1.67,62,1421,1.61,352,53.1,3.059,4,404.9,-4,-0.05,6,1,1,0,0,41,0,4,0,-1,0.007,2.9,403.8,0,66,108,14.16,45,25.37,42.04,26.59,24.2,34.13,15.84,19.16,1970-01-01 00:00:00.000000826,DS04,winter,22.13,27.0,
-2,7,95.73,1395,117,1340,1.05,1.58,62,1421,1.73,351,53.3,3.058,4,405.1,-2,-0.05,2,1,1,0,0,41,0,4,0,-1,0.007,2.9,404.0,0,66,109,14.16,45,25.37,42.04,26.59,24.2,34.13,15.89,19.16,1970-01-01 00:00:00.000000827,DS04,winter,22.13,27.0,
0,6,95.73,1395,116,1340,1.05,1.96,43,1419,1.58,351,48.1,3.074,3,407.5,0,-0.05,0,1,1,0,0,31,0,2,0,1,0.007,2.4,406.3,0,70,98,13.19,62,22.12,59.43,23.26,36.58,30.19,12.22,16.32,1970-01-01 00:00:00.000000827,DS05,winter,18.7,28.0,
-1,6,95.73,1395,123,1340,1.05,2.01,43,1419,1.58,351,48.0,3.074,3,407.5,-1,-0.05,1,1,1,0,0,31,0,2,0,1,0.007,2.4,406.2,0,70,98,13.19,62,22.12,59.43,23.26,36.58,30.19,12.27,16.32,1970-01-01 00:00:00.000000828,DS05,winter,18.7,28.0,
-2,7,95.73,1395,124,1340,1.05,1.81,62,1421,1.54,352,53.3,3.058,4,405.0,-2,-0.05,4,1,1,0,0,42,0,4,0,-1,0.008,2.9,404.1,0,66,109,14.16,45,25.37,42.04,26.59,24.2,34.13,15.89,19.16,1970-01-01 00:00:00.000000828,DS04,winter,22.13,27.0,
0,6,94.75,1395,124,1334,1.05,1.83,43,1419,1.42,351,48.1,3.074,3,407.3,0,-0.05,0,1,1,0,0,30,0,2,0,1,0.007,2.4,406.2,0,70,98,13.19,62,22.13,59.31,23.26,36.55,30.19,12.27,16.32,1970-01-01 00:00:00.000000829,DS05,winter,18.7,28.0,
-3,6,95.73,1395,119,1340,1.05,1.84,62,1421,1.42,351,53.3,3.06,4,405.0,-3,-0.05,2,1,1,0,0,42,0,4,0,-1,0.008,2.9,404.2,0,66,109,14.16,45,25.37,42.04,26.73,24.15,34.13,15.89,19.16,1970-01-01 00:00:00.000000829,DS04,winter,22.13,27.0,
-1,6,96.7,1395,129,1347,1.05,1.77,43,1419,1.45,352,48.2,3.073,3,407.3,-1,-0.05,1,1,1,0,0,30,0,2,0,1,0.008,2.4,405.9,0,70,98,13.19,62,22.13,59.33,23.26,36.53,30.21,12.27,16.32,1970-01-01 00:00:00.000000830,DS05,winter,18.7,28.0,
-3,6,94.26,1395,119,1330,1.06,1.95,62,1421,1.57,351,53.4,3.06,4,405.0,-3,-0.05,5,1,1,0,0,41,0,4,0,-1,0.008,2.9,404.2,0,66,108,14.16,45,25.37,42.04,26.73,24.15,34.13,15.84,19.16,1970-01-01 00:00:00.000000830,DS04,winter,22.13,27.0,
0,6,97.68,1395,118,1354,1.05,1.72,43,1422,1.58,351,48.2,3.075,3,406.9,0,-0.05,0,1,1,0,0,31,0,2,0,1,0.008,2.4,406.0,0,70,98,13.19,62,22.13,59.31,23.24,36.53,30.2,12.27,16.32,1970-01-01 00:00:00.000000831,DS05,winter,18.7,28.0,
-1,6,94.75,1395,118,1334,1.06,2.11,62,1420,1.72,351,53.4,3.06,4,405.2,-1,-0.05,1,1,1,0,0,41,0,4,0,-1,0.008,2.9,404.2,0,66,108,14.65,45,25.37,41.92,26.74,24.12,34.23,15.89,19.16,1970-01-01 00:00:00.000000831,DS04,winter,22.13,27.0,
-3,6,95.73,1395,118,1340,1.06,1.96,62,1420,1.6,351,53.4,3.06,4,405.2,-3,-0.05,4,1,1,0,0,41,0,4,0,-1,0.008,2.9,404.2,0,66,108,14.16,45,25.37,41.92,26.74,24.12,34.24,15.84,19.16,1970-01-01 00:00:00.000000832,DS04,winter,22.13,27.0,
0,6,96.7,1395,122,1347,1.06,1.71,43,1422,1.43,352,48.2,3.075,3,407.0,0,-0.05,0,1,1,0,0,31,0,2,0,1,0.008,2.4,406.0,0,70,98,13.19,62,22.12,59.31,23.24,36.5,30.23,12.32,16.32,1970-01-01 00:00:00.000000832,DS05,winter,18.7,28.0,
-1,7,96.21,1395,113,1344,1.07,1.81,62,1420,1.54,351,53.4,3.062,4,405.0,-1,-0.05,1,1,1,0,0,42,0,4,0,-1,0.007,2.9,404.0,0,66,109,14.65,45,25.37,41.92,26.74,24.05,34.17,15.89,19.16,1970-01-01 00:00:00.000000833,DS04,winter,22.13,27.0,
-1,6,96.7,1395,122,1347,1.06,1.99,43,1419,1.4,351,48.2,3.076,3,407.0,-1,-0.05,1,1,1,0,0,30,0,2,0,1,0.008,2.4,406.0,0,70,98,13.19,62,22.12,59.31,23.24,36.5,30.26,12.27,16.32,1970-01-01 00:00:00.000000833,DS05,winter,18.7,28.0,
-1,6,94.75,1395,128,1334,1.05,1.88,43,1419,1.63,351,48.2,3.075,3,407.4,-1,-0.05,1,1,1,0,0,31,0,2,0,1,0.008,2.4,406.3,0,70,98,13.19,62,22.12,59.31,23.24,36.5,30.21,12.32,16.32,1970-01-01 00:00:00.000000834,DS05,winter,18.7,28.0,
-3,8,95.73,1395,118,1340,1.06,1.68,62,1420,1.53,351,53.4,3.062,4,405.0,-3,-0.05,4,1,1,0,0,42,0,4,0,-1,0.007,2.9,404.1,0,66,109,14.16,45,25.37,41.92,26.74,24.07,34.17,15.84,19.16,1970-01-01 00:00:00.000000834,DS04,winter,22.13,27.0,
0,6,95.24,1395,115,1337,1.06,1.72,43,1419,1.52,351,48.2,3.075,3,407.2,0,-0.05,0,1,1,0,0,31,0,2,0,1,0.008,2.4,406.2,0,70,98,13.19,62,22.13,59.31,23.24,36.48,30.25,12.32,16.32,1970-01-01 00:00:00.000000835,DS05,winter,18.7,28.0,
-2,8,96.7,1395,122,1347,1.05,1.67,62,1422,1.53,351,53.3,3.061,4,405.2,-2,-0.05,4,1,1,0,0,41,0,4,0,-1,0.007,2.9,404.2,0,66,108,14.16,45,25.37,41.92,26.73,24.05,34.21,15.89,19.16,1970-01-01 00:00:00.000000835,DS04,winter,22.13,27.0,
0,6,94.75,1395,118,1334,1.06,1.86,43,1419,1.53,351,48.2,3.075,3,407.2,0,-0.05,0,1,1,0,0,31,0,2,0,1,0.008,2.4,406.2,0,70,98,13.19,62,22.12,59.31,23.24,36.48,30.25,12.32,16.32,1970-01-01 00:00:00.000000836,DS05,winter,18.7,28.0,
-2,7,97.19,1395,111,1351,1.06,2.01,62,1422,1.53,352,53.4,3.061,4,405.1,-2,-0.05,4,1,1,0,0,41,0,4,0,-1,0.007,2.9,404.2,0,66,108,14.65,45,25.37,41.92,26.74,24.05,34.21,15.84,19.16,1970-01-01 00:00:00.000000836,DS04,winter,22.13,27.0,
-1,6,94.26,1395,120,1330,1.05,1.9,43,1421,1.61,351,48.2,3.075,3,407.6,-1,-0.05,1,1,1,0,0,31,0,2,0,1,0.008,2.4,406.4,0,70,98,13.19,62,22.12,59.31,23.35,36.45,30.29,12.27,16.32,1970-01-01 00:00:00.000000837,DS05,winter,18.7,28.0,
-3,8,97.68,1395,116,1354,1.05,1.94,62,1433,1.62,351,53.3,3.06,4,405.1,-3,-0.05,2,1,1,0,0,42,0,4,0,-1,0.007,2.9,404.1,0,66,109,14.16,45,25.37,41.8,26.74,24.03,34.19,15.93,19.16,1970-01-01 00:00:00.000000837,DS04,winter,22.13,27.0,
-3,7,97.19,1395,123,1351,1.05,2.12,62,1433,1.57,352,53.4,3.06,4,405.1,-3,-0.05,3,1,1,0,0,42,0,4,0,-1,0.007,2.9,404.1,0,66,109,14.16,45,25.38,41.8,26.74,24.03,34.18,15.93,19.16,1970-01-01 00:00:00.000000838,DS04,winter,22.13,27.0,
-1,6,94.26,1395,123,1330,1.05,1.83,43,1422,1.76,351,48.3,3.078,3,407.6,-1,-0.05,1,1,1,0,0,30,0,2,0,1,0.008,2.4,406.4,0,70,98,13.19,62,22.12,59.31,23.35,36.45,30.3,12.27,16.32,1970-01-01 00:00:00.000000838,DS05,winter,18.7,28.0,
0,6,95.24,1395,113,1337,1.05,1.9,43,1422,1.58,351,48.3,3.076,3,407.3,0,-0.05,0,1,1,0,0,31,0,2,0,1,0.007,2.4,406.4,0,70,98,13.19,62,22.12,59.23,23.35,36.43,30.28,12.37,16.42,1970-01-01 00:00:00.000000839,DS05,winter,18.7,28.0,
-2,7,96.21,1395,116,1344,1.06,2.03,62,1420,1.49,351,53.5,3.058,4,405.0,-2,-0.05,4,1,1,0,0,42,0,4,0,-1,0.007,2.9,404.0,0,66,109,14.16,45,25.37,41.8,26.73,24.0,34.22,15.93,19.16,1970-01-01 00:00:00.000000839,DS04,winter,22.13,27.0,
-2,8,97.19,1395,116,1351,1.06,1.76,62,1419,1.76,352,53.5,3.058,4,405.0,-2,-0.05,4,1,1,0,0,41,0,4,0,-1,0.007,2.9,404.0,0,66,108,14.16,45,25.38,41.8,26.74,24.0,34.21,15.93,19.16,1970-01-01 00:00:00.000000840,DS04,winter,22.13,27.0,
0,6,95.24,1395,121,1337,1.05,1.87,43,1422,1.5,351,48.2,3.076,3,407.3,0,-0.05,0,1,1,0,0,31,0,2,0,1,0.007,2.4,406.4,0,70,98,13.19,62,22.13,59.23,23.35,36.43,30.28,12.37,16.37,1970-01-01 00:00:00.000000840,DS05,winter,18.7,28.0,
-2,8,97.19,1395,123,1351,1.05,1.8,62,1420,1.63,351,53.4,3.059,4,405.1,-2,-0.05,3,1,1,0,0,42,0,4,0,-1,0.008,2.9,404.1,0,66,109,14.65,45,25.37,41.8,26.74,23.98,34.26,15.93,19.16,1970-01-01 00:00:00.000000841,DS04,winter,22.13,27.0,
-1,6,95.73,1395,125,1340,1.05,1.75,43,1434,1.4,351,48.3,3.076,3,407.3,-1,-0.05,1,1,1,0,0,31,0,2,0,1,0.007,2.4,406.1,0,70,98,13.19,62,22.13,59.23,23.35,36.38,30.32,12.37,16.42,1970-01-01 00:00:00.000000841,DS05,winter,18.7,28.0,
-2,8,97.68,1395,120,1354,1.05,1.84,62,1420,1.53,351,53.5,3.059,4,405.2,-2,-0.05,3,1,1,0,0,41,0,4,0,-1,0.008,2.9,404.1,0,66,108,14.65,45,25.37,41.8,26.73,23.98,34.26,15.93,19.16,1970-01-01 00:00:00.000000842,DS04,winter,22.13,27.0,
-1,6,95.73,1395,118,1340,1.06,1.89,43,1434,1.42,351,48.2,3.076,3,407.3,-1,-0.05,1,1,1,0,0,31,0,2,0,1,0.007,2.4,406.1,0,70,98,13.19,62,22.13,59.23,23.35,36.38,30.32,12.37,16.37,1970-01-01 00:00:00.000000842,DS05,winter,18.7,28.0,
-1,6,96.21,1395,119,1344,1.05,1.63,43,1419,1.53,351,48.3,3.077,3,407.1,-1,-0.05,1,1,1,0,0,31,0,2,0,1,0.007,2.4,406.3,0,70,98,13.19,62,22.17,59.23,23.35,36.36,30.35,12.37,16.37,1970-01-01 00:00:00.000000843,DS05,winter,18.7,28.0,
-2,6,97.68,1395,107,1354,1.05,1.81,62,1420,1.73,351,53.6,3.065,4,405.3,-2,-0.05,3,1,1,0,0,42,0,4,0,-1,0.008,2.9,404.2,0,66,109,14.65,45,25.37,41.8,26.73,23.93,34.3,15.93,19.16,1970-01-01 00:00:00.000000843,DS04,winter,22.13,27.0,
-1,6,97.19,1395,123,1351,1.05,1.94,43,1420,1.46,351,48.4,3.077,3,407.2,-1,-0.05,1,1,1,0,0,31,0,2,0,1,0.008,2.4,406.2,0,70,98,13.19,62,22.21,59.23,23.35,36.38,30.35,12.37,16.37,1970-01-01 00:00:00.000000844,DS05,winter,18.7,28.0,
-2,7,96.7,1395,120,1347,1.06,2.08,62,1420,1.61,351,53.6,3.065,4,405.3,-2,-0.05,3,1,1,0,0,41,0,4,0,-1,0.008,2.9,404.2,0,66,108,14.65,45,25.37,41.8,26.73,23.9,34.29,15.93,19.16,1970-01-01 00:00:00.000000844,DS04,winter,22.13,27.0,
-2,6,97.19,1395,124,1351,1.05,2.0,62,1420,1.55,352,53.6,3.065,4,405.3,-2,-0.05,3,1,1,0,0,42,0,4,0,-1,0.007,2.9,404.2,0,66,109,14.65,45,25.37,41.8,26.73,23.88,34.28,15.93,19.16,1970-01-01 00:00:00.000000845,DS04,winter,22.13,27.0,
0,6,95.73,1395,115,1340,1.06,2.0,43,1419,1.48,351,48.4,3.077,3,407.2,0,-0.05,0,1,1,0,0,31,0,2,0,1,0.008,2.4,406.1,0,70,98,12.7,62,22.21,59.11,23.35,36.31,30.39,12.37,16.42,1970-01-01 00:00:00.000000845,DS05,winter,18.7,28.0,
-2,6,97.19,1395,116,1351,1.06,2.06,62,1420,1.69,351,53.6,3.065,4,405.3,-2,-0.05,3,1,1,0,0,42,0,4,0,-1,0.007,2.9,404.2,0,66,109,14.16,45,25.38,41.8,26.73,23.88,34.28,15.93,19.16,1970-01-01 00:00:00.000000846,DS04,winter,22.13,27.0,
0,6,95.73,1395,113,1340,1.05,1.84,43,1419,1.61,351,48.5,3.077,3,407.2,0,-0.05,0,1,1,0,0,30,0,2,0,1,0.008,2.4,406.1,0,70,98,13.19,62,22.21,59.14,23.33,36.31,30.4,12.37,16.37,1970-01-01 00:00:00.000000846,DS05,winter,18.7,28.0,
-2,6,95.24,1395,116,1337,1.07,2.03,62,1422,1.67,351,53.5,3.066,4,406.0,-2,-0.05,5,0,1,0,0,42,0,4,0,-1,0.007,2.9,405.0,0,66,109,14.65,45,25.38,41.8,26.78,23.88,34.28,15.93,19.26,1970-01-01 00:00:00.000000847,DS04,winter,22.13,27.0,
-3,6,95.73,1395,117,1340,1.05,1.9,43,1419,1.53,351,48.5,3.075,3,407.0,-3,-0.05,3,1,1,0,0,31,0,2,0,1,0.009,2.4,406.1,0,70,98,13.19,62,22.21,59.11,23.35,36.31,30.4,12.37,16.37,1970-01-01 00:00:00.000000847,DS05,winter,18.7,28.0,
-1,6,97.19,1395,123,1351,1.05,1.8,43,1419,1.58,351,48.5,3.075,3,407.1,-1,-0.05,1,1,1,0,0,31,0,2,0,1,0.008,2.4,406.1,0,70,98,13.19,62,22.21,59.11,23.35,36.31,30.4,12.37,16.37,1970-01-01 00:00:00.000000848,DS05,winter,18.7,28.0,
-2,6,95.73,1395,116,1340,1.07,1.7,62,1422,1.64,351,53.6,3.066,4,405.9,-2,-0.05,4,1,1,0,0,42,0,4,0,-1,0.007,2.9,405.0,0,66,109,14.65,45,25.38,41.8,26.78,23.88,34.28,15.93,19.21,1970-01-01 00:00:00.000000848,DS04,winter,22.13,27.0,
-2,6,96.21,1395,120,1344,1.07,1.84,62,1434,1.44,351,53.5,3.066,4,405.9,-2,-0.05,5,1,1,0,0,41,0,4,0,-1,0.008,2.9,404.8,0,66,108,14.65,45,25.43,41.73,26.78,23.85,34.34,15.93,19.26,1970-01-01 00:00:00.000000849,DS04,winter,22.13,27.0,
-1,6,96.7,1395,121,1347,1.05,1.93,43,1419,1.42,351,48.5,3.075,3,407.1,-1,-0.05,1,1,1,0,0,31,0,2,0,1,0.007,2.4,406.1,0,70,98,13.19,62,22.21,59.11,23.33,36.28,30.42,12.37,16.37,1970-01-01 00:00:00.000000849,DS05,winter,18.7,28.0,
-2,6,97.19,1395,110,1351,1.05,1.81,62,1434,1.44,352,53.6,3.066,4,405.9,-2,-0.05,5,1,1,0,0,41,0,4,0,-1,0.008,2.9,404.9,0,66,109,14.65,45,25.43,41.73,26.78,23.83,34.35,15.93,19.21,1970-01-01 00:00:00.000000850,DS04,winter,22.13,27.0,
-1,6,95.73,1395,111,1340,1.05,1.76,43,1419,1.45,352,48.4,3.075,3,407.1,-1,-0.05,1,1,1,0,0,31,0,2,0,1,0.007,2.4,406.1,0,70,98,13.19,62,22.21,59.14,23.35,36.28,30.45,12.37,16.42,1970-01-01 00:00:00.000000850,DS05,winter,18.7,28.0,
-1,6,97.19,1395,125,1351,1.06,1.99,43,1422,1.4,351,48.5,3.075,3,407.1,-1,-0.05,1,1,1,0,0,31,0,2,0,1,0.007,2.4,406.5,0,70,98,13.19,62,22.21,59.06,23.35,36.28,30.46,12.37,16.37,1970-01-01 00:00:00.000000851,DS05,winter,18.7,28.0,
-2,7,97.19,1395,121,1351,1.06,1.94,62,1411,1.68,351,53.7,3.064,4,405.9,-2,-0.05,5,1,1,0,0,41,0,4,0,-1,0.008,2.9,404.9,0,66,108,14.16,45,25.43,41.73,26.78,23.83,34.34,15.93,19.26,1970-01-01 00:00:00.000000851,DS04,winter,22.13,27.0,
0,6,95.73,1395,127,1340,1.06,2.05,43,1421,1.54,351,48.6,3.075,3,407.1,0,-0.05,0,1,1,0,0,30,0,2,0,1,0.007,2.4,406.4,0,70,98,13.19,62,22.21,59.06,23.35,36.28,30.46,12.37,16.42,1970-01-01 00:00:00.000000852,DS05,winter,18.7,28.0,
-2,7,96.21,1395,132,1344,1.05,2.09,62,1411,1.54,351,53.7,3.064,4,405.9,-2,-0.05,5,1,1,0,0,41,0,4,0,-1,0.008,2.9,404.9,0,67,109,14.16,45,25.43,41.73,26.78,23.83,34.34,15.93,19.26,1970-01-01 00:00:00.000000852,DS04,winter,22.13,27.0,
-2,6,96.21,1395,113,1344,1.05,2.11,62,1420,1.72,351,53.6,3.062,4,405.7,-2,-0.05,3,1,1,0,0,41,0,4,0,-1,0.008,2.9,404.6,0,66,108,14.16,45,25.43,41.73,26.78,23.78,34.39,15.93,19.26,1970-01-01 00:00:00.000000853,DS04,winter,22.13,27.0,
0,6,97.68,1395,116,1354,1.06,2.0,43,1420,1.69,351,48.6,3.076,3,407.5,0,-0.05,0,1,1,0,0,30,0,2,0,1,0.007,2.4,406.4,0,70,98,13.19,62,22.21,59.06,23.33,36.23,30.46,12.32,16.37,1970-01-01 00:00:00.000000853,DS05,winter,18.7,28.0,
-2,6,96.21,1395,113,1344,1.06,1.92,62,1421,1.81,351,53.7,3.062,4,405.7,-2,-0.05,2,1,1,0,0,42,0,4,0,-1,0.008,2.9,404.6,0,66,109,14.16,45,25.43,41.73,26.78,23.78,34.39,15.93,19.21,1970-01-01 00:00:00.000000854,DS04,winter,22.13,27.0,
0,6,98.66,1395,110,1361,1.05,1.83,43,1420,1.62,351,48.6,3.076,3,407.5,0,-0.05,0,1,1,0,0,31,0,2,0,1,0.007,2.4,406.4,0,70,98,13.19,62,22.21,59.06,23.35,36.23,30.46,12.37,16.37,1970-01-01 00:00:00.000000854,DS05,winter,18.7,28.0,
0,6,94.75,1395,123,1334,1.05,1.84,43,1419,1.53,351,48.6,3.079,3,406.9,0,-0.05,0,1,1,0,0,31,0,2,0,1,0.008,2.4,406.1,0,70,98,13.19,62,22.21,59.06,23.33,36.18,30.5,12.32,16.37,1970-01-01 00:00:00.000000855,DS05,winter,18.7,28.0,
-3,6,95.73,1395,116,1340,1.05,1.99,62,1421,1.67,352,53.6,3.06,4,405.3,-3,-0.05,3,1,1,0,0,42,0,4,0,-1,0.007,2.9,404.1,0,66,109,14.65,45,25.43,41.6,26.78,23.76,34.35,15.93,19.26,1970-01-01 00:00:00.000000855,DS04,winter,22.13,27.0,
0,6,93.77,1395,128,1327,1.05,1.64,43,1419,1.47,351,48.5,3.079,3,406.9,0,-0.05,0,1,1,0,0,31,0,2,0,1,0.008,2.4,406.1,0,70,99,13.68,62,22.21,59.06,23.33,36.18,30.5,12.37,16.37,1970-01-01 00:00:00.000000856,DS05,winter,18.7,28.0,
-2,7,95.24,1395,129,1337,1.05,1.79,62,1421,1.62,351,53.7,3.06,4,405.2,-2,-0.05,3,1,1,0,0,41,0,4,0,-1,0.007,2.9,404.1,0,66,108,14.16,45,25.43,41.6,26.78,23.76,34.35,15.93,19.21,1970-01-01 00:00:00.000000856,DS04,winter,22.13,27.0,
-3,6,93.28,1395,112,1323,1.06,1.75,43,1419,1.47,351,48.6,3.078,3,407.8,-3,-0.05,3,1,1,0,0,31,0,2,0,1,0.008,2.4,406.6,0,70,100,13.19,62,22.21,59.06,23.33,36.18,30.47,12.37,16.37,1970-01-01 00:00:00.000000857,DS05,winter,18.7,28.0,
-2,7,97.68,1395,117,1354,1.06,1.75,62,1421,1.82,351,53.8,3.065,4,405.2,-2,-0.05,5,1,1,0,0,42,0,4,0,-1,0.007,2.9,404.3,0,66,109,14.16,45,25.43,41.6,26.78,23.76,34.35,15.98,19.26,1970-01-01 00:00:00.000000857,DS04,winter,22.13,27.0,
-2,7,99.63,1395,110,1367,1.05,1.83,62,1421,1.65,351,53.8,3.065,4,405.2,-2,-0.05,5,1,1,0,0,41,0,4,0,-1,0.007,2.9,404.3,0,66,108,14.16,45,25.43,41.6,26.78,23.76,34.35,15.98,19.21,1970-01-01 00:00:00.000000858,DS04,winter,22.13,27.0,
0,6,93.28,1395,118,1323,1.05,1.89,43,1419,1.42,351,48.5,3.078,3,407.8,0,-0.05,0,1,1,0,0,31,0,2,0,1,0.007,2.4,406.7,0,70,100,13.19,62,22.21,59.04,23.35,36.21,30.47,12.37,16.37,1970-01-01 00:00:00.000000858,DS05,winter,18.7,28.0,
-2,6,97.19,1395,120,1351,1.05,1.87,62,1433,1.53,351,53.8,3.063,4,405.8,-2,-0.05,5,1,1,0,0,42,0,4,0,-1,0.007,2.9,404.7,0,66,109,14.16,45,25.43,41.6,26.78,23.76,34.45,15.98,19.21,1970-01-01 00:00:00.000000859,DS04,winter,22.13,27.0,
-1,6,93.77,1395,118,1327,1.06,2.01,43,1419,1.51,351,48.6,3.078,3,407.8,-1,-0.05,1,1,1,0,0,31,0,2,0,1,0.007,2.4,406.6,0,70,100,13.19,62,22.21,59.06,23.35,36.14,30.56,12.32,16.37,1970-01-01 00:00:00.000000859,DS05,winter,18.7,28.0,
-2,7,96.7,1395,124,1347,1.06,2.06,62,1433,1.59,351,53.8,3.063,4,405.8,-2,-0.05,5,1,1,0,0,41,0,4,0,-1,0.007,2.9,404.7,0,66,108,14.16,45,25.43,41.6,26.78,23.76,34.44,15.98,19.21,1970-01-01 00:00:00.000000860,DS04,winter,22.13,27.0,
-1,6,93.77,1395,124,1327,1.06,1.92,43,1419,1.63,351,48.6,3.078,3,407.8,-1,-0.05,1,1,1,0,0,30,0,2,0,1,0.007,2.4,406.6,0,70,100,13.19,62,22.21,59.06,23.35,36.14,30.56,12.32,16.37,1970-01-01 00:00:00.000000860,DS05,winter,18.7,28.0,
-2,6,99.15,1395,124,1364,1.05,2.09,62,1433,1.73,351,53.7,3.064,4,405.5,-2,-0.05,5,1,1,0,0,41,0,4,0,-1,0.008,2.9,404.5,0,66,108,14.65,45,25.43,41.6,26.78,23.73,34.45,15.98,19.21,1970-01-01 00:00:00.000000861,DS04,winter,22.13,27.0,
-1,6,93.77,1395,125,1327,1.05,1.97,43,1419,1.47,351,48.7,3.077,3,407.5,-1,-0.05,1,1,1,0,0,31,0,2,0,1,0.008,2.4,406.6,0,70,100,13.19,62,22.35,59.06,23.47,36.09,30.56,12.42,16.37,1970-01-01 00:00:00.000000861,DS05,winter,18.7,28.0,
-2,7,97.19,1395,114,1351,1.05,1.93,62,1433,1.72,351,53.8,3.064,4,405.6,-2,-0.05,3,1,1,0,0,42,0,4,0,-1,0.008,2.9,404.4,0,66,109,14.65,45,25.43,41.6,26.78,23.73,34.45,15.98,19.21,1970-01-01 00:00:00.000000862,DS04,winter,22.13,27.0,
-1,6,93.77,1395,121,1327,1.05,1.76,43,1419,1.47,351,48.7,3.077,3,407.5,-1,-0.05,1,1,1,0,0,31,0,2,0,1,0.008,2.4,406.6,0,70,100,13.19,62,22.35,59.06,23.47,36.09,30.56,12.42,16.37,1970-01-01 00:00:00.000000862,DS05,winter,18.7,28.0,
-1,6,94.75,1395,117,1334,1.05,1.58,43,1433,1.61,352,48.7,3.08,3,407.3,-1,-0.05,1,1,1,0,0,31,0,2,0,1,0.008,2.4,406.3,0,70,100,13.19,62,22.34,58.94,23.47,36.06,30.56,12.42,16.37,1970-01-01 00:00:00.000000863,DS05,winter,18.7,28.0,
-2,6,96.7,1395,118,1347,1.06,1.82,62,1421,1.58,352,53.7,3.062,4,405.6,-2,-0.05,4,1,1,0,0,42,0,4,0,-1,0.007,2.9,404.4,0,66,109,14.16,44,25.43,41.6,26.78,23.71,34.48,15.98,19.21,1970-01-01 00:00:00.000000863,DS04,winter,22.13,27.0,
-1,6,95.24,1395,117,1337,1.05,1.72,43,1433,1.54,351,48.7,3.08,3,407.4,-1,-0.05,1,1,1,0,0,31,0,2,0,1,0.008,2.4,406.4,0,70,100,13.19,62,22.35,58.94,23.49,36.04,30.56,12.42,16.37,1970-01-01 00:00:00.000000864,DS05,winter,18.7,28.0,
